,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
4960,WTSQ.SFZ9CA,1996.03,6790.413,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
4961,WTSQ.SFZ9CA,1996.06,6860.257,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
4962,WTSQ.SFZ9CA,1996.09,6157.881,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
4963,WTSQ.SFZ9CA,1996.12,6477.935,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
4964,WTSQ.SFZ9CA,1997.03,6774.609,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
4965,WTSQ.SFZ9CA,1997.06,6848.015,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
4966,WTSQ.SFZ9CA,1997.09,5977.094,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
4967,WTSQ.SFZ9CA,1997.12,6727.311,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
4968,WTSQ.SFZ9CA,1998.03,7031.183,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
4969,WTSQ.SFZ9CA,1998.06,6929.601,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
4970,WTSQ.SFZ9CA,1998.09,6234.328,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
4971,WTSQ.SFZ9CA,1998.12,6798.084,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
4972,WTSQ.SFZ9CA,1999.03,6956.407,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
4973,WTSQ.SFZ9CA,1999.06,7104.135,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
4974,WTSQ.SFZ9CA,1999.09,6594.271,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
4975,WTSQ.SFZ9CA,1999.12,7263.063,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Unadjusted,
5077,WTSQ.SFZ9CAAC,1996.03,7.0,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
5078,WTSQ.SFZ9CAAC,1996.06,2.8,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
5079,WTSQ.SFZ9CAAC,1996.09,3.1,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
5080,WTSQ.SFZ9CAAC,1996.12,1.7,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
5081,WTSQ.SFZ9CAAC,1997.03,-0.2,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
5082,WTSQ.SFZ9CAAC,1997.06,-0.2,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
5083,WTSQ.SFZ9CAAC,1997.09,-2.9,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
5084,WTSQ.SFZ9CAAC,1997.12,3.8,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
5085,WTSQ.SFZ9CAAC,1998.03,3.8,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
5086,WTSQ.SFZ9CAAC,1998.06,1.2,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
5087,WTSQ.SFZ9CAAC,1998.09,4.3,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
5088,WTSQ.SFZ9CAAC,1998.12,1.1,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
5089,WTSQ.SFZ9CAAC,1999.03,-1.1,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
5090,WTSQ.SFZ9CAAC,1999.06,2.5,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
5091,WTSQ.SFZ9CAAC,1999.09,5.8,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
5092,WTSQ.SFZ9CAAC,1999.12,6.8,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Unadjusted,Percentage change from same period previous year
5194,WTSQ.SFZ9CS,1995.03,6123.312,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5195,WTSQ.SFZ9CS,1995.06,6381.968,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5196,WTSQ.SFZ9CS,1995.09,6449.972,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5197,WTSQ.SFZ9CS,1995.12,6424.384,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5198,WTSQ.SFZ9CS,1996.03,6540.945,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5199,WTSQ.SFZ9CS,1996.06,6572.771,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5200,WTSQ.SFZ9CS,1996.09,6663.666,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5201,WTSQ.SFZ9CS,1996.12,6506.098,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5202,WTSQ.SFZ9CS,1997.03,6523.861,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5203,WTSQ.SFZ9CS,1997.06,6579.826,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5204,WTSQ.SFZ9CS,1997.09,6482.201,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5205,WTSQ.SFZ9CS,1997.12,6719.657,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5206,WTSQ.SFZ9CS,1998.03,6771.569,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5207,WTSQ.SFZ9CS,1998.06,6685.211,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5208,WTSQ.SFZ9CS,1998.09,6759.993,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5209,WTSQ.SFZ9CS,1998.12,6768.763,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5210,WTSQ.SFZ9CS,1999.03,6700.345,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5211,WTSQ.SFZ9CS,1999.06,6868.653,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5212,WTSQ.SFZ9CS,1999.09,7142.392,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5213,WTSQ.SFZ9CS,1999.12,7243.036,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Seasonally adjusted,
5315,WTSQ.SFZ9CSPC,1995.06,4.2,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Seasonally adjusted,Percentage change from previous period
5316,WTSQ.SFZ9CSPC,1995.09,1.1,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Seasonally adjusted,Percentage change from previous period
5317,WTSQ.SFZ9CSPC,1995.12,-0.4,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Seasonally adjusted,Percentage change from previous period
5318,WTSQ.SFZ9CSPC,1996.03,1.8,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Seasonally adjusted,Percentage change from previous period
5319,WTSQ.SFZ9CSPC,1996.06,0.5,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Seasonally adjusted,Percentage change from previous period
5320,WTSQ.SFZ9CSPC,1996.09,1.4,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Seasonally adjusted,Percentage change from previous period
5321,WTSQ.SFZ9CSPC,1996.12,-2.4,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Seasonally adjusted,Percentage change from previous period
5322,WTSQ.SFZ9CSPC,1997.03,0.3,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Seasonally adjusted,Percentage change from previous period
5323,WTSQ.SFZ9CSPC,1997.06,0.9,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Seasonally adjusted,Percentage change from previous period
5324,WTSQ.SFZ9CSPC,1997.09,-1.5,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Seasonally adjusted,Percentage change from previous period
5325,WTSQ.SFZ9CSPC,1997.12,3.7,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Seasonally adjusted,Percentage change from previous period
5326,WTSQ.SFZ9CSPC,1998.03,0.8,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Seasonally adjusted,Percentage change from previous period
5327,WTSQ.SFZ9CSPC,1998.06,-1.3,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Seasonally adjusted,Percentage change from previous period
5328,WTSQ.SFZ9CSPC,1998.09,1.1,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Seasonally adjusted,Percentage change from previous period
5329,WTSQ.SFZ9CSPC,1998.12,0.1,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Seasonally adjusted,Percentage change from previous period
5330,WTSQ.SFZ9CSPC,1999.03,-1.0,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Seasonally adjusted,Percentage change from previous period
5331,WTSQ.SFZ9CSPC,1999.06,2.5,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Seasonally adjusted,Percentage change from previous period
5332,WTSQ.SFZ9CSPC,1999.09,4.0,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Seasonally adjusted,Percentage change from previous period
5333,WTSQ.SFZ9CSPC,1999.12,1.4,,F,PERCENT,0,Wholesale Trade Survey - WTS,"Industry by variable-(ANZSIC06)-Subannual Financial Collection, percent change",Total wholesaling,Total stocks,Current prices,Seasonally adjusted,Percentage change from previous period
5435,WTSQ.SFZ9CT,1995.03,6158.309,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Trend,
5436,WTSQ.SFZ9CT,1995.06,6343.407,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Trend,
5437,WTSQ.SFZ9CT,1995.09,6439.789,,F,Dollars,6,Wholesale Trade Survey - WTS,Industry by variable - (ANZSIC06) - Subannual Financial Collection,Total wholesaling,Total stocks,Current prices,Trend,
